,country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name
191,Austria,AUT,2021-02-04,262079.0,198912.0,39329.0,9141.0,2.91,2.21,0.44,1015.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
192,Austria,AUT,2021-02-05,277431.0,202160.0,50669.0,9793.0,3.08,2.24,0.56,1087.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
193,Austria,AUT,2021-02-06,284578.0,208144.0,62123.0,9133.0,3.16,2.31,0.69,1014.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
194,Austria,AUT,2021-02-07,289954.0,210239.0,66621.0,9309.0,3.22,2.33,0.74,1034.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
195,Austria,AUT,2021-02-08,298195.0,212062.0,71135.0,10056.0,3.31,2.35,0.79,1117.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
196,Austria,AUT,2021-02-09,311221.0,215592.0,78852.0,9995.0,3.46,2.39,0.88,1110.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
197,Austria,AUT,2021-02-10,329881.0,219286.0,90983.0,11025.0,3.66,2.43,1.01,1224.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
198,Austria,AUT,2021-02-11,343069.0,224467.0,106450.0,11570.0,3.81,2.49,1.18,1285.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
199,Austria,AUT,2021-02-12,365414.0,229317.0,122349.0,12569.0,4.06,2.55,1.36,1396.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
200,Austria,AUT,2021-02-13,368766.0,236728.0,136564.0,12027.0,4.09,2.63,1.52,1335.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
201,Austria,AUT,2021-02-14,374034.0,241795.0,141922.0,12011.0,4.15,2.68,1.58,1334.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
202,Austria,AUT,2021-02-15,402986.0,242625.0,143889.0,14970.0,4.47,2.69,1.6,1662.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
203,Austria,AUT,2021-02-16,418055.0,247553.0,151477.0,15262.0,4.64,2.75,1.68,1695.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
204,Austria,AUT,2021-02-17,444836.0,253854.0,160094.0,16422.0,4.94,2.82,1.78,1823.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
205,Austria,AUT,2021-02-18,466029.0,266191.0,174350.0,17566.0,5.17,2.96,1.94,1950.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
206,Austria,AUT,2021-02-19,486888.0,277204.0,184366.0,17353.0,5.41,3.08,2.05,1927.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
207,Austria,AUT,2021-02-20,498476.0,288601.0,193620.0,18530.0,5.53,3.2,2.15,2057.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
208,Austria,AUT,2021-02-21,508066.0,298199.0,195539.0,19147.0,5.64,3.31,2.17,2126.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
209,Austria,AUT,2021-02-22,519338.0,305333.0,197941.0,16622.0,5.77,3.39,2.2,1846.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
210,Austria,AUT,2021-02-23,0.0,312624.0,201848.0,14469.0,0.0,3.47,2.24,1607.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
211,Azerbaijan,AZE,2021-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Oxford/AstraZeneca, Sputnik V",Government of Azerbaijan
212,Azerbaijan,AZE,2021-01-18,0.0,0.0,0.0,3250.0,0.0,0.0,0.0,321.0,"Oxford/AstraZeneca, Sputnik V",Government of Azerbaijan
213,Azerbaijan,AZE,2021-01-19,0.0,0.0,0.0,3250.0,0.0,0.0,0.0,321.0,"Oxford/AstraZeneca, Sputnik V",Government of Azerbaijan
214,Azerbaijan,AZE,2021-01-20,0.0,0.0,0.0,3250.0,0.0,0.0,0.0,321.0,"Oxford/AstraZeneca, Sputnik V",Government of Azerbaijan
215,Azerbaijan,AZE,2021-01-21,0.0,0.0,0.0,3250.0,0.0,0.0,0.0,321.0,"Oxford/AstraZeneca, Sputnik V",Government of Azerbaijan
216,Azerbaijan,AZE,2021-01-22,0.0,0.0,0.0,3250.0,0.0,0.0,0.0,321.0,"Oxford/AstraZeneca, Sputnik V",Government of Azerbaijan
217,Azerbaijan,AZE,2021-01-23,0.0,0.0,0.0,3250.0,0.0,0.0,0.0,321.0,"Oxford/AstraZeneca, Sputnik V",Government of Azerbaijan
218,Azerbaijan,AZE,2021-01-24,0.0,0.0,0.0,3250.0,0.0,0.0,0.0,321.0,"Oxford/AstraZeneca, Sputnik V",Government of Azerbaijan
219,Azerbaijan,AZE,2021-01-25,0.0,0.0,0.0,3250.0,0.0,0.0,0.0,321.0,"Oxford/AstraZeneca, Sputnik V",Government of Azerbaijan
220,Azerbaijan,AZE,2021-01-26,0.0,0.0,0.0,3250.0,0.0,0.0,0.0,321.0,"Oxford/AstraZeneca, Sputnik V",Government of Azerbaijan
221,Azerbaijan,AZE,2021-01-27,0.0,0.0,0.0,3250.0,0.0,0.0,0.0,321.0,"Oxford/AstraZeneca, Sputnik V",Government of Azerbaijan
222,Azerbaijan,AZE,2021-01-28,0.0,0.0,0.0,3250.0,0.0,0.0,0.0,321.0,"Oxford/AstraZeneca, Sputnik V",Government of Azerbaijan
223,Azerbaijan,AZE,2021-01-29,0.0,0.0,0.0,3250.0,0.0,0.0,0.0,321.0,"Oxford/AstraZeneca, Sputnik V",Government of Azerbaijan
224,Azerbaijan,AZE,2021-01-30,0.0,0.0,0.0,3250.0,0.0,0.0,0.0,321.0,"Oxford/AstraZeneca, Sputnik V",Government of Azerbaijan
225,Azerbaijan,AZE,2021-01-31,0.0,0.0,0.0,3250.0,0.0,0.0,0.0,321.0,"Oxford/AstraZeneca, Sputnik V",Government of Azerbaijan
226,Azerbaijan,AZE,2021-02-01,0.0,0.0,0.0,3250.0,0.0,0.0,0.0,321.0,"Oxford/AstraZeneca, Sputnik V",Government of Azerbaijan
227,Azerbaijan,AZE,2021-02-02,0.0,0.0,0.0,3250.0,0.0,0.0,0.0,321.0,"Oxford/AstraZeneca, Sputnik V",Government of Azerbaijan
228,Azerbaijan,AZE,2021-02-03,0.0,0.0,0.0,3250.0,0.0,0.0,0.0,321.0,"Oxford/AstraZeneca, Sputnik V",Government of Azerbaijan
229,Azerbaijan,AZE,2021-02-04,0.0,0.0,0.0,3250.0,0.0,0.0,0.0,321.0,"Oxford/AstraZeneca, Sputnik V",Government of Azerbaijan
230,Azerbaijan,AZE,2021-02-05,0.0,0.0,0.0,3250.0,0.0,0.0,0.0,321.0,"Oxford/AstraZeneca, Sputnik V",Government of Azerbaijan
231,Azerbaijan,AZE,2021-02-06,65000.0,65000.0,0.0,3250.0,0.64,0.64,0.0,321.0,"Oxford/AstraZeneca, Sputnik V",Government of Azerbaijan
232,Bahrain,BHR,2020-12-23,38965.0,38965.0,0.0,0.0,2.29,2.29,0.0,0.0,"Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health
233,Bahrain,BHR,2020-12-24,50071.0,50071.0,0.0,11106.0,2.94,2.94,0.0,6527.0,"Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health
234,Bahrain,BHR,2020-12-25,50543.0,50543.0,0.0,5789.0,2.97,2.97,0.0,3402.0,"Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health
235,Bahrain,BHR,2020-12-26,51556.0,51556.0,0.0,4197.0,3.03,3.03,0.0,2467.0,"Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health
236,Bahrain,BHR,2020-12-27,53614.0,53614.0,0.0,3662.0,3.15,3.15,0.0,2152.0,"Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health
237,Bahrain,BHR,2020-12-28,55014.0,55014.0,0.0,3210.0,3.23,3.23,0.0,1886.0,"Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health
238,Bahrain,BHR,2020-12-29,56041.0,56041.0,0.0,2846.0,3.29,3.29,0.0,1673.0,"Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health
239,Bahrain,BHR,2020-12-30,57317.0,57317.0,0.0,2622.0,3.37,3.37,0.0,1541.0,"Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health
240,Bahrain,BHR,2020-12-31,58643.0,58643.0,0.0,1225.0,3.45,3.45,0.0,720.0,"Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health
241,Bahrain,BHR,2021-01-01,59351.0,59351.0,0.0,1258.0,3.49,3.49,0.0,739.0,"Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health
242,Bahrain,BHR,2021-01-02,60097.0,60097.0,0.0,1220.0,3.53,3.53,0.0,717.0,"Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health
243,Bahrain,BHR,2021-01-03,60689.0,60689.0,0.0,1011.0,3.57,3.57,0.0,594.0,"Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health
244,Bahrain,BHR,2021-01-04,61612.0,61612.0,0.0,943.0,3.62,3.62,0.0,554.0,"Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health
245,Bahrain,BHR,2021-01-05,63893.0,63893.0,0.0,1122.0,3.75,3.75,0.0,659.0,"Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health
246,Bahrain,BHR,2021-01-06,68472.0,68472.0,0.0,1594.0,4.02,4.02,0.0,937.0,"Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health
247,Bahrain,BHR,2021-01-07,72239.0,72239.0,0.0,1942.0,4.25,4.25,0.0,1141.0,"Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health
248,Bahrain,BHR,2021-01-08,78291.0,78291.0,0.0,2706.0,4.6,4.6,0.0,1590.0,"Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health
249,Bahrain,BHR,2021-01-09,84157.0,84157.0,0.0,3437.0,4.95,4.95,0.0,2020.0,"Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health
250,Bahrain,BHR,2021-01-10,89250.0,89250.0,0.0,4080.0,5.25,5.25,0.0,2398.0,"Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health
251,Bahrain,BHR,2021-01-11,92598.0,92598.0,0.0,4427.0,5.44,5.44,0.0,2602.0,"Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health
252,Bahrain,BHR,2021-01-12,97776.0,97776.0,0.0,4840.0,5.75,5.75,0.0,2844.0,"Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health
253,Bahrain,BHR,2021-01-13,101363.0,101363.0,0.0,4699.0,5.96,5.96,0.0,2762.0,"Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health
254,Bahrain,BHR,2021-01-14,109566.0,109566.0,0.0,5332.0,6.44,6.44,0.0,3134.0,"Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health
255,Bahrain,BHR,2021-01-15,122819.0,122819.0,0.0,6361.0,7.22,7.22,0.0,3738.0,"Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health
256,Bahrain,BHR,2021-01-16,137159.0,137159.0,0.0,7572.0,8.06,8.06,0.0,4450.0,"Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health
257,Bahrain,BHR,2021-01-17,141563.0,141563.0,0.0,7473.0,8.32,8.32,0.0,4392.0,"Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health
258,Bahrain,BHR,2021-01-18,142831.0,142831.0,0.0,7176.0,8.39,8.39,0.0,4217.0,"Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health
259,Bahrain,BHR,2021-01-19,143596.0,143596.0,0.0,6546.0,8.44,8.44,0.0,3847.0,"Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health
260,Bahrain,BHR,2021-01-20,144130.0,144130.0,0.0,6110.0,8.47,8.47,0.0,3591.0,"Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health
261,Bahrain,BHR,2021-01-21,0.0,0.0,0.0,5457.0,0.0,0.0,0.0,3207.0,"Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health
262,Bahrain,BHR,2021-01-22,0.0,0.0,0.0,4084.0,0.0,0.0,0.0,2400.0,"Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health
263,Bahrain,BHR,2021-01-23,0.0,0.0,0.0,2555.0,0.0,0.0,0.0,1502.0,"Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health
264,Bahrain,BHR,2021-01-24,0.0,0.0,0.0,2445.0,0.0,0.0,0.0,1437.0,"Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health
265,Bahrain,BHR,2021-01-25,0.0,0.0,0.0,2784.0,0.0,0.0,0.0,1636.0,"Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health
266,Bahrain,BHR,2021-01-26,165953.0,165953.0,0.0,3194.0,9.75,9.75,0.0,1877.0,"Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health
267,Bahrain,BHR,2021-01-27,167731.0,167731.0,0.0,3372.0,9.86,9.86,0.0,1982.0,"Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health
268,Bahrain,BHR,2021-01-28,169440.0,169440.0,0.0,3096.0,9.96,9.96,0.0,1819.0,"Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health
269,Bahrain,BHR,2021-01-29,169810.0,169810.0,0.0,2629.0,9.98,9.98,0.0,1545.0,"Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health
270,Bahrain,BHR,2021-01-30,170433.0,170433.0,0.0,2199.0,10.02,10.02,0.0,1292.0,"Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health
271,Bahrain,BHR,2021-01-31,171568.0,171568.0,0.0,1841.0,10.08,10.08,0.0,1082.0,"Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health
272,Bahrain,BHR,2021-02-01,172912.0,172912.0,0.0,1514.0,10.16,10.16,0.0,890.0,"Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health
273,Bahrain,BHR,2021-02-02,174075.0,174075.0,0.0,1160.0,10.23,10.23,0.0,682.0,"Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health
274,Bahrain,BHR,2021-02-03,175094.0,175094.0,0.0,1052.0,10.29,10.29,0.0,618.0,"Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health
275,Bahrain,BHR,2021-02-04,177233.0,177233.0,0.0,1113.0,10.42,10.42,0.0,654.0,"Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health
276,Bahrain,BHR,2021-02-05,179550.0,179550.0,0.0,1391.0,10.55,10.55,0.0,817.0,"Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health
277,Bahrain,BHR,2021-02-06,182543.0,182543.0,0.0,1730.0,10.73,10.73,0.0,1017.0,"Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health
278,Bahrain,BHR,2021-02-07,191406.0,191406.0,0.0,2834.0,11.25,11.25,0.0,1666.0,"Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health
279,Bahrain,BHR,2021-02-08,201116.0,201116.0,0.0,4029.0,11.82,11.82,0.0,2368.0,"Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health
280,Bahrain,BHR,2021-02-09,212940.0,212940.0,0.0,5552.0,12.51,12.51,0.0,3263.0,"Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health
281,Bahrain,BHR,2021-02-10,219595.0,219595.0,0.0,6357.0,12.91,12.91,0.0,3736.0,"Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health
282,Bahrain,BHR,2021-02-11,224919.0,224919.0,0.0,6812.0,13.22,13.22,0.0,4003.0,"Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health
283,Bahrain,BHR,2021-02-12,232540.0,232540.0,0.0,7570.0,13.67,13.67,0.0,4449.0,"Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health
284,Bahrain,BHR,2021-02-13,242260.0,242260.0,0.0,8531.0,14.24,14.24,0.0,5014.0,"Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health
285,Bahrain,BHR,2021-02-14,248775.0,248775.0,0.0,8196.0,14.62,14.62,0.0,4817.0,"Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health
286,Bahrain,BHR,2021-02-15,250946.0,250946.0,0.0,7119.0,14.75,14.75,0.0,4184.0,"Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health
287,Bahrain,BHR,2021-02-16,252990.0,252990.0,0.0,5721.0,14.87,14.87,0.0,3362.0,"Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health
288,Bahrain,BHR,2021-02-17,257580.0,257580.0,0.0,5426.0,15.14,15.14,0.0,3189.0,"Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health
289,Bahrain,BHR,2021-02-18,263422.0,263422.0,0.0,5500.0,15.48,15.48,0.0,3232.0,"Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health
290,Bahrain,BHR,2021-02-19,268273.0,268273.0,0.0,5105.0,15.77,15.77,0.0,3000.0,"Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health
291,Bahrain,BHR,2021-02-20,271749.0,271749.0,0.0,4213.0,15.97,15.97,0.0,2476.0,"Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health
292,Bahrain,BHR,2021-02-21,274960.0,274960.0,0.0,3741.0,16.16,16.16,0.0,2199.0,"Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health
293,Bahrain,BHR,2021-02-22,278222.0,278222.0,0.0,3897.0,16.35,16.35,0.0,2290.0,"Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health
294,Bahrain,BHR,2021-02-23,281425.0,281425.0,0.0,4062.0,16.54,16.54,0.0,2387.0,"Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health
295,Bangladesh,BGD,2021-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Oxford/AstraZeneca,Directorate General of Health Services
296,Bangladesh,BGD,2021-01-27,26.0,26.0,0.0,26.0,0.0,0.0,0.0,0.0,Oxford/AstraZeneca,Directorate General of Health Services
297,Bangladesh,BGD,2021-01-28,567.0,567.0,0.0,284.0,0.0,0.0,0.0,2.0,Oxford/AstraZeneca,Directorate General of Health Services
298,Bangladesh,BGD,2021-01-29,0.0,0.0,0.0,1209.0,0.0,0.0,0.0,7.0,Oxford/AstraZeneca,Directorate General of Health Services
299,Bangladesh,BGD,2021-01-30,0.0,0.0,0.0,1671.0,0.0,0.0,0.0,10.0,Oxford/AstraZeneca,Directorate General of Health Services
300,Bangladesh,BGD,2021-01-31,0.0,0.0,0.0,1949.0,0.0,0.0,0.0,12.0,Oxford/AstraZeneca,Directorate General of Health Services
301,Bangladesh,BGD,2021-02-01,0.0,0.0,0.0,2134.0,0.0,0.0,0.0,13.0,Oxford/AstraZeneca,Directorate General of Health Services
302,Bangladesh,BGD,2021-02-02,0.0,0.0,0.0,2266.0,0.0,0.0,0.0,14.0,Oxford/AstraZeneca,Directorate General of Health Services
303,Bangladesh,BGD,2021-02-03,0.0,0.0,0.0,2700.0,0.0,0.0,0.0,16.0,Oxford/AstraZeneca,Directorate General of Health Services
304,Bangladesh,BGD,2021-02-04,0.0,0.0,0.0,3059.0,0.0,0.0,0.0,19.0,Oxford/AstraZeneca,Directorate General of Health Services
305,Bangladesh,BGD,2021-02-05,0.0,0.0,0.0,3059.0,0.0,0.0,0.0,19.0,Oxford/AstraZeneca,Directorate General of Health Services
306,Bangladesh,BGD,2021-02-06,0.0,0.0,0.0,3059.0,0.0,0.0,0.0,19.0,Oxford/AstraZeneca,Directorate General of Health Services
307,Bangladesh,BGD,2021-02-07,31160.0,31160.0,0.0,3059.0,0.02,0.02,0.0,19.0,Oxford/AstraZeneca,Directorate General of Health Services
308,Bangladesh,BGD,2021-02-08,0.0,0.0,0.0,13205.0,0.0,0.0,0.0,80.0,Oxford/AstraZeneca,Directorate General of Health Services
309,Bangladesh,BGD,2021-02-09,179318.0,179318.0,0.0,23351.0,0.11,0.11,0.0,142.0,Oxford/AstraZeneca,Directorate General of Health Services
310,Bangladesh,BGD,2021-02-10,337769.0,337769.0,0.0,45549.0,0.21,0.21,0.0,277.0,Oxford/AstraZeneca,Directorate General of Health Services
311,Bangladesh,BGD,2021-02-11,0.0,0.0,0.0,64108.0,0.0,0.0,0.0,389.0,Oxford/AstraZeneca,Directorate General of Health Services
312,Bangladesh,BGD,2021-02-12,0.0,0.0,0.0,82667.0,0.0,0.0,0.0,502.0,Oxford/AstraZeneca,Directorate General of Health Services
313,Bangladesh,BGD,2021-02-13,736680.0,736680.0,0.0,101226.0,0.45,0.45,0.0,615.0,Oxford/AstraZeneca,Directorate General of Health Services
314,Bangladesh,BGD,2021-02-14,906033.0,906033.0,0.0,124982.0,0.55,0.55,0.0,759.0,Oxford/AstraZeneca,Directorate General of Health Services
315,Bangladesh,BGD,2021-02-15,1132711.0,1132711.0,0.0,146782.0,0.69,0.69,0.0,891.0,Oxford/AstraZeneca,Directorate General of Health Services
316,Bangladesh,BGD,2021-02-16,1359613.0,1359613.0,0.0,168614.0,0.83,0.83,0.0,1024.0,Oxford/AstraZeneca,Directorate General of Health Services
317,Bangladesh,BGD,2021-02-17,1586368.0,1586368.0,0.0,178371.0,0.96,0.96,0.0,1083.0,Oxford/AstraZeneca,Directorate General of Health Services
318,Bangladesh,BGD,2021-02-18,1848313.0,1848313.0,0.0,196796.0,1.12,1.12,0.0,1195.0,Oxford/AstraZeneca,Directorate General of Health Services
319,Bangladesh,BGD,2021-02-19,0.0,0.0,0.0,194555.0,0.0,0.0,0.0,1181.0,Oxford/AstraZeneca,Directorate General of Health Services
320,Bangladesh,BGD,2021-02-20,2082877.0,2082877.0,0.0,192314.0,1.26,1.26,0.0,1168.0,Oxford/AstraZeneca,Directorate General of Health Services
321,Bangladesh,BGD,2021-02-21,0.0,0.0,0.0,184212.0,0.0,0.0,0.0,1119.0,Oxford/AstraZeneca,Directorate General of Health Services
322,Bangladesh,BGD,2021-02-22,2308157.0,2308157.0,0.0,167921.0,1.4,1.4,0.0,1020.0,Oxford/AstraZeneca,Directorate General of Health Services
323,Bangladesh,BGD,2021-02-23,2491053.0,2491053.0,0.0,161634.0,1.51,1.51,0.0,981.0,Oxford/AstraZeneca,Directorate General of Health Services
324,Barbados,BRB,2021-02-15,4490.0,4490.0,0.0,0.0,1.56,1.56,0.0,0.0,Oxford/AstraZeneca,Ministry of Health
325,Barbados,BRB,2021-02-16,6683.0,6683.0,0.0,2193.0,2.33,2.33,0.0,7631.0,Oxford/AstraZeneca,Ministry of Health
326,Barbados,BRB,2021-02-17,9115.0,9115.0,0.0,2312.0,3.17,3.17,0.0,8045.0,Oxford/AstraZeneca,Ministry of Health
327,Barbados,BRB,2021-02-18,11494.0,11494.0,0.0,2335.0,4.0,4.0,0.0,8125.0,Oxford/AstraZeneca,Ministry of Health
328,Barbados,BRB,2021-02-19,14411.0,14411.0,0.0,2480.0,5.01,5.01,0.0,8630.0,Oxford/AstraZeneca,Ministry of Health
329,Barbados,BRB,2021-02-20,15837.0,15837.0,0.0,2269.0,5.51,5.51,0.0,7896.0,Oxford/AstraZeneca,Ministry of Health
330,Barbados,BRB,2021-02-21,16544.0,16544.0,0.0,2009.0,5.76,5.76,0.0,6991.0,Oxford/AstraZeneca,Ministry of Health
331,Barbados,BRB,2021-02-22,19089.0,19089.0,0.0,2086.0,6.64,6.64,0.0,7259.0,Oxford/AstraZeneca,Ministry of Health
332,Belarus,BLR,2020-12-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sputnik V,Ministry of Health
333,Belarus,BLR,2020-12-29,0.0,0.0,0.0,403.0,0.0,0.0,0.0,43.0,Sputnik V,Ministry of Health
334,Belarus,BLR,2020-12-30,0.0,0.0,0.0,403.0,0.0,0.0,0.0,43.0,Sputnik V,Ministry of Health
335,Belarus,BLR,2020-12-31,0.0,0.0,0.0,403.0,0.0,0.0,0.0,43.0,Sputnik V,Ministry of Health
336,Belarus,BLR,2021-01-01,0.0,0.0,0.0,403.0,0.0,0.0,0.0,43.0,Sputnik V,Ministry of Health
337,Belarus,BLR,2021-01-02,0.0,0.0,0.0,403.0,0.0,0.0,0.0,43.0,Sputnik V,Ministry of Health
338,Belarus,BLR,2021-01-03,0.0,0.0,0.0,403.0,0.0,0.0,0.0,43.0,Sputnik V,Ministry of Health
339,Belarus,BLR,2021-01-04,0.0,0.0,0.0,403.0,0.0,0.0,0.0,43.0,Sputnik V,Ministry of Health
340,Belarus,BLR,2021-01-05,0.0,0.0,0.0,403.0,0.0,0.0,0.0,43.0,Sputnik V,Ministry of Health
341,Belarus,BLR,2021-01-06,0.0,0.0,0.0,403.0,0.0,0.0,0.0,43.0,Sputnik V,Ministry of Health
342,Belarus,BLR,2021-01-07,0.0,0.0,0.0,403.0,0.0,0.0,0.0,43.0,Sputnik V,Ministry of Health
343,Belarus,BLR,2021-01-08,0.0,0.0,0.0,403.0,0.0,0.0,0.0,43.0,Sputnik V,Ministry of Health
344,Belarus,BLR,2021-01-09,0.0,0.0,0.0,403.0,0.0,0.0,0.0,43.0,Sputnik V,Ministry of Health
345,Belarus,BLR,2021-01-10,0.0,0.0,0.0,403.0,0.0,0.0,0.0,43.0,Sputnik V,Ministry of Health
346,Belarus,BLR,2021-01-11,0.0,0.0,0.0,403.0,0.0,0.0,0.0,43.0,Sputnik V,Ministry of Health
347,Belarus,BLR,2021-01-12,0.0,0.0,0.0,403.0,0.0,0.0,0.0,43.0,Sputnik V,Ministry of Health
348,Belarus,BLR,2021-01-13,0.0,0.0,0.0,403.0,0.0,0.0,0.0,43.0,Sputnik V,Ministry of Health
349,Belarus,BLR,2021-01-14,0.0,0.0,0.0,403.0,0.0,0.0,0.0,43.0,Sputnik V,Ministry of Health
350,Belarus,BLR,2021-01-15,0.0,0.0,0.0,403.0,0.0,0.0,0.0,43.0,Sputnik V,Ministry of Health
351,Belarus,BLR,2021-01-16,0.0,0.0,0.0,403.0,0.0,0.0,0.0,43.0,Sputnik V,Ministry of Health
352,Belarus,BLR,2021-01-17,0.0,0.0,0.0,403.0,0.0,0.0,0.0,43.0,Sputnik V,Ministry of Health
353,Belarus,BLR,2021-01-18,0.0,0.0,0.0,403.0,0.0,0.0,0.0,43.0,Sputnik V,Ministry of Health
354,Belarus,BLR,2021-01-19,0.0,0.0,0.0,403.0,0.0,0.0,0.0,43.0,Sputnik V,Ministry of Health
355,Belarus,BLR,2021-01-20,0.0,0.0,0.0,403.0,0.0,0.0,0.0,43.0,Sputnik V,Ministry of Health
356,Belarus,BLR,2021-01-21,0.0,0.0,0.0,403.0,0.0,0.0,0.0,43.0,Sputnik V,Ministry of Health
357,Belarus,BLR,2021-01-22,0.0,0.0,0.0,403.0,0.0,0.0,0.0,43.0,Sputnik V,Ministry of Health
358,Belarus,BLR,2021-01-23,0.0,0.0,0.0,403.0,0.0,0.0,0.0,43.0,Sputnik V,Ministry of Health
359,Belarus,BLR,2021-01-24,0.0,0.0,0.0,403.0,0.0,0.0,0.0,43.0,Sputnik V,Ministry of Health
